#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
TOC159	LHCB3	3702.O81283	3702.Q9S7M0	0	0	0	0	0	0.260	0.131	0.161	0.413
TOC159	RBCS-1B	3702.O81283	3702.P10796	0	0	0	0	0.069	0.230	0	0.252	0.416
TOC159	psbD	3702.O81283	3702.P56761	0	0	0	0	0	0.281	0	0.225	0.419
TOC159	RBCS-3B	3702.O81283	3702.P10798	0	0	0	0	0.062	0.230	0	0.280	0.434
TOC159	FTSH5	3702.O81283	3702.Q9FH02	0	0	0	0	0.105	0	0	0.399	0.439
TOC159	psbA	3702.O81283	3702.P83755	0	0	0	0	0	0.240	0	0.295	0.441
TOC159	CLPP3	3702.O81283	3702.Q9SXJ6	0	0	0	0	0	0	0	0.483	0.483
TOC159	CPN60B1	3702.O81283	3702.P21240	0	0	0	0	0.269	0.230	0	0.163	0.487
TOC159	ycf2-A	3702.O81283	3702.P56786	0	0	0	0	0	0	0	0.493	0.493
TOC159	LHCB5	3702.O81283	3702.Q9XF89	0	0	0.216	0	0.054	0.412	0	0.101	0.555
TOC159	PSBP1	3702.O81283	3702.Q42029	0	0	0.229	0	0.075	0.385	0	0.161	0.583
TOC159	CLPC1	3702.O81283	3702.Q9FI56	0	0	0	0	0.177	0	0	0.542	0.606
TOC159	LFNR1	3702.O81283	3702.Q9FKW6	0	0	0	0	0.073	0.230	0	0.540	0.642
TOC159	FTSH1	3702.O81283	3702.Q39102	0	0	0	0	0.062	0	0	0.650	0.657
TOC159	CPN60	3702.O81283	3702.P29197	0	0	0	0	0.047	0	0	0.655	0.657
TOC159	TIC214	3702.O81283	3702.P56785	0	0	0	0	0.042	0	0	0.753	0.753
TOC159	GUN1	3702.O81283	3702.Q9SIC9	0	0	0	0	0.106	0	0	0.738	0.755
TOC159	OEP64	3702.O81283	3702.Q9LVH5	0	0	0	0	0.094	0	0	0.759	0.772
TOC159	HSP70-4	3702.O81283	3702.Q9LHA8	0	0	0	0	0.057	0	0	0.833	0.835
TOC159	TIC40	3702.O81283	3702.Q9FMD5	0	0	0	0	0.080	0.292	0	0.951	0.965
TOC159	TOC34	3702.O81283	3702.Q38906	0	0	0.155	0.731	0.048	0.741	0	0.970	0.992
TOC159	TIC110	3702.O81283	3702.Q8LPR9	0	0	0	0	0.265	0.510	0.900	0.927	0.997
TOC159	TOC75-3	3702.O81283	3702.Q9STE8	0	0	0.428	0	0.137	0.814	0.900	0.999	0.999
TOC34	OM64	3702.Q38906	3702.F4KCL7	0	0	0	0	0	0.129	0.087	0.784	0.813
TOC34	rbcL	3702.Q38906	3702.O03042	0	0	0	0	0.053	0	0	0.549	0.554
TOC34	TOC159	3702.Q38906	3702.O81283	0	0	0.155	0.731	0.048	0.741	0	0.970	0.992
TOC34	CPN60	3702.Q38906	3702.P29197	0	0	0	0	0.059	0.048	0	0.578	0.588
TOC34	TIC214	3702.Q38906	3702.P56785	0	0	0	0	0.059	0	0	0.717	0.722
TOC34	CLPP3	3702.Q38906	3702.Q9SXJ6	0	0	0	0	0	0	0	0.400	0.400
TOC34	OEP64	3702.Q38906	3702.Q9LVH5	0	0	0	0	0.055	0.129	0.087	0.739	0.777
TOC34	HSP70-4	3702.Q38906	3702.Q9LHA8	0	0	0	0	0	0.098	0.065	0.785	0.802
TOC34	TIC110	3702.Q38906	3702.Q8LPR9	0	0	0	0	0.083	0	0	0.952	0.954
TOC34	TIC40	3702.Q38906	3702.Q9FMD5	0	0	0	0	0	0	0	0.963	0.963
TOC34	TOC75-3	3702.Q38906	3702.Q9STE8	0	0	0	0	0.061	0.713	0	0.999	0.999
TOC75-3	OM64	3702.Q9STE8	3702.F4KCL7	0	0	0	0	0	0.129	0.087	0.824	0.847
TOC75-3	rbcL	3702.Q9STE8	3702.O03042	0	0	0	0	0.053	0	0	0.439	0.446
TOC75-3	RPOT3	3702.Q9STE8	3702.O24600	0	0	0	0	0.153	0	0	0.336	0.413
TOC75-3	CPN20	3702.Q9STE8	3702.O65282	0	0	0	0	0.107	0	0	0.494	0.528
TOC75-3	CPN10-2	3702.Q9STE8	3702.O80504	0	0	0	0	0.078	0	0	0.477	0.497
TOC75-3	FTSH2	3702.Q9STE8	3702.O80860	0	0	0	0	0.068	0	0	0.432	0.448
TOC75-3	TOC159	3702.Q9STE8	3702.O81283	0	0	0.428	0	0.137	0.814	0.900	0.999	0.999
TOC75-3	PSBO1	3702.Q9STE8	3702.P23321	0	0	0	0	0.058	0	0	0.479	0.488
TOC75-3	CPN60	3702.Q9STE8	3702.P29197	0	0.012	0	0	0.081	0.048	0	0.656	0.672
TOC75-3	cemA	3702.Q9STE8	3702.P56783	0	0	0	0	0	0	0	0.431	0.431
TOC75-3	TIC214	3702.Q9STE8	3702.P56785	0	0	0	0	0	0	0	0.784	0.784
TOC75-3	TOC34	3702.Q9STE8	3702.Q38906	0	0	0	0	0.061	0.713	0	0.999	0.999
TOC75-3	FTSH1	3702.Q9STE8	3702.Q39102	0	0	0	0	0.097	0	0	0.570	0.595
TOC75-3	PSBP1	3702.Q9STE8	3702.Q42029	0	0	0.248	0	0	0	0	0.453	0.571
TOC75-3	CP29A	3702.Q9STE8	3702.Q43349	0	0	0	0	0.264	0.061	0.077	0.195	0.417
TOC75-3	TIC110	3702.Q9STE8	3702.Q8LPR9	0	0	0	0	0.190	0	0.900	0.991	0.999
TOC75-3	FTSH5	3702.Q9STE8	3702.Q9FH02	0	0	0	0	0.118	0	0	0.398	0.446
TOC75-3	TIC40	3702.Q9STE8	3702.Q9FMD5	0	0	0	0	0.149	0	0	0.978	0.981
TOC75-3	HSP70-4	3702.Q9STE8	3702.Q9LHA8	0	0	0	0	0	0.098	0.065	0.899	0.907
TOC75-3	OEP64	3702.Q9STE8	3702.Q9LVH5	0	0	0	0	0.105	0.129	0.087	0.720	0.774
TOC75-3	CLPP3	3702.Q9STE8	3702.Q9SXJ6	0	0	0	0	0.043	0	0	0.600	0.600
TOC75-3	HSP70-6	3702.Q9STE8	3702.Q9STW6	0	0	0	0	0.117	0.108	0.087	0.696	0.752
TUFA	atp6	3702.P17745	3702.A0A178U7J2	0.057	0	0	0	0.268	0	0	0.343	0.507
TUFA	rps7	3702.P17745	3702.A0A2P2CLF5	0.115	0	0	0	0.677	0.737	0.089	0.426	0.953
TUFA	atp1	3702.P17745	3702.A0A2P2CLF9	0	0	0	0	0.675	0.050	0	0.677	0.891
TUFA	cob	3702.P17745	3702.A0A2P2CLG2	0	0	0	0	0.321	0	0	0.394	0.570
TUFA	rpl2	3702.P17745	3702.A0A2P2CLG6	0.110	0	0	0	0.606	0.642	0.089	0.466	0.927
TUFA	rps12	3702.P17745	3702.A0A2P2CLH1	0.113	0	0	0	0.661	0.695	0.095	0.424	0.943
TUFA	nad7	3702.P17745	3702.A0A2P2CLH2	0	0	0	0	0.743	0	0	0.337	0.822
TUFA	cox3	3702.P17745	3702.A0A2P2CLH8	0.128	0	0	0	0.379	0	0	0.069	0.451
TUFA	LPD1	3702.P17745	3702.A8MS68	0.045	0	0	0	0.294	0	0	0.242	0.444
TUFA	T10O22.24	3702.P17745	3702.F4IAP5	0.046	0	0	0	0.677	0	0	0.507	0.834
TUFA	T18C6.2	3702.P17745	3702.F4IMB5	0	0	0	0	0.675	0.050	0	0.309	0.768
TUFA	F4INE2_ARATH	3702.P17745	3702.F4INE2	0	0	0	0	0.080	0	0	0.423	0.446
TUFA	TKL-2	3702.P17745	3702.F4IW47	0.045	0	0	0	0.273	0	0	0.379	0.531
TUFA	F4IWV2_ARATH	3702.P17745	3702.F4IWV2	0	0	0	0	0.243	0	0	0.309	0.454
TUFA	LPD2	3702.P17745	3702.F4JLP5	0.045	0	0	0	0.327	0	0	0.242	0.470
TUFA	CLPX2	3702.P17745	3702.F4K7F6	0.119	0	0	0	0.095	0	0	0.309	0.400
TUFA	KPR	3702.P17745	3702.F4KIN4	0	0	0	0	0	0	0	0.423	0.422
TUFA	rbcL	3702.P17745	3702.O03042	0	0	0	0	0.100	0	0	0.723	0.740
TUFA	SAHH1	3702.P17745	3702.O23255	0	0	0	0	0.544	0	0	0.342	0.687
TUFA	dl4665w	3702.P17745	3702.O23569	0	0	0	0	0.364	0	0	0.213	0.478
TUFA	E1-BETA-2	3702.P17745	3702.O64688	0	0	0	0	0.269	0	0	0.219	0.404
TUFA	CPN20	3702.P17745	3702.O65282	0	0	0	0	0.359	0	0	0.464	0.642
TUFA	CPN10-2	3702.P17745	3702.O80504	0	0	0	0	0.329	0	0	0.289	0.502
TUFA	FTSH2	3702.P17745	3702.O80860	0	0	0	0	0.235	0	0	0.387	0.511
TUFA	PMDH1	3702.P17745	3702.O82399	0	0	0	0	0.409	0	0	0.213	0.514
TUFA	F2P3.7	3702.P17745	3702.O82499	0.122	0	0	0	0.738	0	0	0.514	0.878
TUFA	HCF136	3702.P17745	3702.O82660	0	0	0	0	0.304	0	0	0.452	0.602
TUFA	SDH1-1	3702.P17745	3702.O82663	0	0	0	0	0.281	0	0.114	0.317	0.526
TUFA	atpE	3702.P17745	3702.P09468	0.051	0	0	0	0.665	0	0	0.388	0.788
TUFA	RCA	3702.P17745	3702.P10896	0	0	0	0	0.283	0	0	0.653	0.740
TUFA	CLPX3	3702.P17745	3702.Q66GN9	0.119	0	0	0	0.095	0	0	0.309	0.400
TUFA	GLN1-2	3702.P17745	3702.Q8LCE1	0	0	0	0	0.134	0	0	0.340	0.404
TUFA	IDH1	3702.P17745	3702.Q8LFC0	0	0	0	0	0.267	0	0	0.222	0.405
TUFA	ND4	3702.P17745	3702.P93313	0	0	0	0	0.188	0	0	0.298	0.406
TUFA	GLN1-4	3702.P17745	3702.Q9FMD9	0	0	0	0	0.107	0	0	0.364	0.408
TUFA	GLN1-3	3702.P17745	3702.Q9LVI8	0	0	0	0	0.107	0	0	0.364	0.408
TUFA	PKP2	3702.P17745	3702.Q9FLW9	0	0	0	0	0.267	0.078	0	0.198	0.410
TUFA	PDH-E1_BETA	3702.P17745	3702.Q9C6Z3	0	0	0	0	0.278	0	0	0.219	0.412
TUFA	CSY3	3702.P17745	3702.Q9SJH7	0	0	0	0	0.117	0	0	0.365	0.415
TUFA	MCO15.2	3702.P17745	3702.Q9FLQ4	0	0	0	0	0.270	0	0	0.235	0.417
TUFA	CSY1	3702.P17745	3702.Q9LXS7	0	0	0	0	0.117	0	0	0.367	0.417
TUFA	PTAC16	3702.P17745	3702.Q9STF2	0	0	0	0	0.331	0	0	0.165	0.418
TUFA	GLU1	3702.P17745	3702.Q9ZNZ7	0.111	0	0	0	0.214	0	0	0.244	0.425
TUFA	ACO1	3702.P17745	3702.Q42560	0	0	0	0	0.137	0	0	0.363	0.427
TUFA	PKP1	3702.P17745	3702.Q9LIK0	0	0	0	0	0.288	0.078	0	0.198	0.427
TUFA	psaC	3702.P17745	3702.P62090	0	0	0	0	0.188	0	0	0.326	0.429
TUFA	GLN1-1	3702.P17745	3702.Q56WN1	0	0	0	0	0.107	0	0	0.392	0.434
TUFA	CP31A	3702.P17745	3702.Q04836	0	0	0	0	0.186	0	0	0.336	0.436
TUFA	CPN60A1	3702.P17745	3702.P21238	0	0	0	0	0.236	0.055	0	0.284	0.438
TUFA	LPD2-2	3702.P17745	3702.Q9M5K2	0.045	0	0	0	0.294	0	0	0.242	0.444
TUFA	M280_ARATH	3702.P17745	3702.P93292	0	0	0	0	0.080	0	0	0.423	0.446
TUFA	GK-2	3702.P17745	3702.Q9M682	0.119	0	0	0	0.165	0	0	0.309	0.447
TUFA	GK-1	3702.P17745	3702.P93757	0.119	0	0	0	0.165	0	0	0.309	0.447
TUFA	GK3	3702.P17745	3702.Q94JM2	0.119	0	0	0	0.165	0	0	0.309	0.447
TUFA	accD	3702.P17745	3702.P56765	0	0	0	0	0.080	0	0	0.425	0.448
TUFA	psbH	3702.P17745	3702.P56780	0	0	0	0	0.081	0	0	0.427	0.450
TUFA	COX3	3702.P17745	3702.P92514	0.128	0	0	0	0.379	0	0	0.069	0.451
TUFA	F14G9.19	3702.P17745	3702.P50318	0	0	0	0	0.212	0.077	0	0.306	0.451
TUFA	MPA24.10	3702.P17745	3702.Q9FLH2	0	0	0	0	0.243	0	0	0.309	0.454
TUFA	ycf3	3702.P17745	3702.P61843	0.077	0	0	0	0.046	0.058	0	0.423	0.457
TUFA	PGIC	3702.P17745	3702.P34795	0	0	0	0	0.234	0	0	0.321	0.457
TUFA	ACO3	3702.P17745	3702.Q9SIB9	0	0	0	0	0.130	0	0	0.412	0.467
TUFA	BCDH_BETA1	3702.P17745	3702.Q9SAV3	0	0	0	0	0.204	0	0	0.363	0.472
TUFA	SIGD	3702.P17745	3702.Q9ZSL6	0.068	0	0	0	0.117	0	0	0.411	0.473
TUFA	MDH3	3702.P17745	3702.Q9FJU0	0	0	0	0	0.358	0	0	0.213	0.473
TUFA	MDH2	3702.P17745	3702.P57106	0	0	0	0	0.358	0	0	0.213	0.473
TUFA	IMPDH	3702.P17745	3702.P47996	0	0	0	0	0.148	0	0	0.409	0.474
TUFA	SDH2-3	3702.P17745	3702.Q9FJP9	0	0	0	0	0.271	0	0	0.309	0.474
TUFA	SDH2-2	3702.P17745	3702.Q8LB02	0	0	0	0	0.271	0	0	0.309	0.474
TUFA	SDH2-1	3702.P17745	3702.Q8LBZ7	0	0	0	0	0.271	0	0	0.309	0.474
TUFA	F3O9.15	3702.P17745	3702.Q9SA34	0	0	0	0	0.148	0	0	0.409	0.474
TUFA	psbK	3702.P17745	3702.P56782	0	0	0	0	0.057	0	0	0.466	0.475
TUFA	psbN	3702.P17745	3702.P62113	0	0	0	0	0.055	0	0	0.469	0.477
TUFA	PRK	3702.P17745	3702.P25697	0	0	0	0	0.207	0	0.113	0.318	0.478
TUFA	psbL	3702.P17745	3702.P60129	0	0	0	0	0.048	0	0	0.474	0.478
TUFA	ATP6-2	3702.P17745	3702.P92547	0.057	0	0	0	0.268	0	0	0.306	0.479
TUFA	ATP6-1	3702.P17745	3702.P93298	0.057	0	0	0	0.268	0	0	0.306	0.479
TUFA	CSP41A	3702.P17745	3702.Q9LYA9	0	0	0	0	0.211	0	0	0.370	0.481
TUFA	YUP8H12R.37	3702.P17745	3702.Q42599	0	0	0	0	0.486	0.041	0	0	0.485
TUFA	F19K19.1	3702.P17745	3702.Q9FX83	0	0	0	0	0.486	0.041	0	0	0.485
TUFA	GLN2	3702.P17745	3702.Q43127	0	0	0	0	0.198	0	0	0.389	0.489
TUFA	MDH1	3702.P17745	3702.P93819	0	0	0	0	0.380	0	0	0.213	0.491
TUFA	ndhI	3702.P17745	3702.P56755	0	0	0	0	0.495	0.041	0	0	0.495
TUFA	MT-CYB	3702.P17745	3702.P42792	0	0	0	0	0.321	0	0	0.289	0.496
TUFA	F8L15_30	3702.P17745	3702.P68209	0	0	0	0	0.306	0	0	0.309	0.499
TUFA	MKD15.11	3702.P17745	3702.Q8LAD2	0	0	0	0	0.306	0	0	0.309	0.499
TUFA	T15N1.80	3702.P17745	3702.Q8LPJ5	0	0	0	0	0.275	0	0	0.340	0.501
TUFA	PGK3	3702.P17745	3702.Q9SAJ4	0	0	0	0	0.185	0.077	0	0.392	0.503
TUFA	EMB2360	3702.P17745	3702.P42770	0.045	0	0	0	0.286	0	0	0.332	0.505
TUFA	LPD1-2	3702.P17745	3702.Q9M5K3	0.045	0	0	0	0.372	0	0	0.242	0.506
TUFA	ICDH	3702.P17745	3702.Q9SLK0	0	0	0	0	0.275	0	0	0.347	0.506
TUFA	psbE	3702.P17745	3702.P56779	0	0	0	0	0.062	0	0	0.496	0.507
TUFA	ACO2-2	3702.P17745	3702.Q94A28	0	0	0	0	0.130	0	0	0.461	0.511
TUFA	MMDH2	3702.P17745	3702.Q9LKA3	0	0	0	0	0.409	0	0	0.213	0.514
TUFA	F5K20_210	3702.P17745	3702.Q9M335	0	0	0	0	0.409	0	0	0.213	0.514
TUFA	MDH	3702.P17745	3702.Q9SN86	0	0	0	0	0.409	0	0	0.213	0.514
TUFA	petG	3702.P17745	3702.P56775	0	0	0	0	0	0	0	0.515	0.515
TUFA	FTSH5	3702.P17745	3702.Q9FH02	0	0	0	0	0.243	0	0	0.387	0.516
TUFA	psbD	3702.P17745	3702.P56761	0	0	0	0	0.058	0	0	0.509	0.517
TUFA	psbF	3702.P17745	3702.P62095	0	0	0	0	0.062	0	0	0.508	0.519
TUFA	LFNR1	3702.P17745	3702.Q9FKW6	0	0	0	0	0.190	0	0	0.437	0.524
TUFA	AO	3702.P17745	3702.Q94AY1	0	0	0	0	0.281	0	0.114	0.317	0.526
TUFA	psaB	3702.P17745	3702.P56767	0	0	0	0	0.094	0	0	0.499	0.527
TUFA	CP29A	3702.P17745	3702.Q43349	0	0	0	0	0.117	0	0	0.495	0.535
TUFA	CICDH	3702.P17745	3702.Q9SRZ6	0	0	0	0	0.302	0	0	0.360	0.535
TUFA	GATB	3702.P17745	3702.Q9FV81	0.113	0	0	0	0.320	0	0	0.293	0.536
TUFA	GAPA1	3702.P17745	3702.P25856	0	0	0	0	0.376	0	0	0.288	0.537
TUFA	RH3	3702.P17745	3702.Q8L7S8	0	0	0	0	0.165	0.045	0	0.466	0.537
TUFA	petD	3702.P17745	3702.P56774	0	0	0	0	0.321	0	0	0.359	0.546
TUFA	OVA7	3702.P17745	3702.Q8RWT8	0.048	0	0	0	0.198	0.063	0	0.443	0.549
TUFA	F21A20_180	3702.P17745	3702.Q39230	0.048	0	0	0	0.192	0.063	0	0.447	0.549
TUFA	SDH1-2	3702.P17745	3702.Q9ZPX5	0	0	0	0	0.281	0	0.114	0.356	0.554
TUFA	ETFA	3702.P17745	3702.Q9C6I6	0	0	0	0	0.229	0	0	0.452	0.559
TUFA	MDHNP_ARATH	3702.P17745	3702.Q8H1E2	0	0	0	0	0.440	0	0	0.254	0.565
TUFA	rps18	3702.P17745	3702.P56807	0	0	0	0	0.141	0.408	0.095	0.174	0.569
TUFA	petC	3702.P17745	3702.Q9ZR03	0	0	0	0	0.384	0	0	0.329	0.569
TUFA	PMDH2	3702.P17745	3702.Q9ZP05	0	0	0	0	0.484	0	0	0.213	0.577
TUFA	HSP70-6	3702.P17745	3702.Q9STW6	0	0	0	0	0.213	0	0	0.486	0.578
TUFA	MMDH1	3702.P17745	3702.Q9ZP06	0	0	0	0	0.457	0	0	0.254	0.578
TUFA	BCCP2	3702.P17745	3702.Q9LLC1	0	0	0	0	0.513	0.049	0	0.175	0.584
TUFA	BAS1	3702.P17745	3702.Q96291	0	0	0	0	0.205	0.292	0	0.321	0.584
TUFA	CTIMC	3702.P17745	3702.P48491	0.128	0	0	0	0.189	0	0	0.459	0.585
TUFA	cemA	3702.P17745	3702.P56783	0	0	0	0	0	0	0	0.586	0.586
TUFA	psaA	3702.P17745	3702.P56766	0	0	0	0	0.049	0	0	0.587	0.590
TUFA	TKL-1	3702.P17745	3702.Q8RWV0	0.045	0	0	0	0.324	0	0	0.418	0.591
TUFA	psbC	3702.P17745	3702.P56778	0	0	0	0	0.078	0	0	0.588	0.603
TUFA	BCCP1	3702.P17745	3702.Q42533	0	0	0	0	0.544	0.049	0	0.175	0.611
TUFA	ACP2	3702.P17745	3702.P25701	0	0	0	0	0.394	0.261	0	0.212	0.616
TUFA	COX1	3702.P17745	3702.P60620	0.144	0	0	0	0.507	0	0	0.165	0.617
TUFA	ccsA	3702.P17745	3702.P56770	0.046	0	0	0	0.077	0	0	0.603	0.620
TUFA	atp9	3702.P17745	3702.Q304C3	0.062	0	0	0	0.504	0	0	0.261	0.626
TUFA	ATP9	3702.P17745	3702.P60112	0.062	0	0	0	0.504	0	0	0.261	0.626
TUFA	CPN60B1	3702.P17745	3702.P21240	0	0	0	0	0.194	0.055	0	0.557	0.633
TUFA	atpH	3702.P17745	3702.P56760	0.062	0	0	0	0.512	0	0	0.268	0.636
TUFA	atpI	3702.P17745	3702.P56758	0.057	0	0	0	0.268	0	0	0.521	0.641
TUFA	TIM	3702.P17745	3702.Q9SKP6	0.128	0	0	0	0.311	0	0	0.452	0.642
TUFA	petB	3702.P17745	3702.P56773	0	0	0	0	0.364	0	0	0.469	0.648
TUFA	GAPB	3702.P17745	3702.P25857	0	0	0	0	0.391	0	0	0.465	0.660
TUFA	CPN60	3702.P17745	3702.P29197	0	0	0	0	0.094	0.055	0	0.636	0.661
TUFA	ATPC	3702.P17745	3702.Q96250	0	0	0	0	0.605	0	0	0.199	0.670
TUFA	CLPP5	3702.P17745	3702.Q9S834	0.044	0	0	0	0.398	0	0	0.475	0.672
TUFA	GAPCP2	3702.P17745	3702.Q5E924	0	0	0	0	0.274	0	0	0.570	0.675
TUFA	GAPCP1	3702.P17745	3702.Q9SAJ6	0	0	0	0	0.274	0	0	0.574	0.677
TUFA	psbA	3702.P17745	3702.P83755	0	0	0	0	0.057	0	0	0.673	0.679
TUFA	PGK1	3702.P17745	3702.Q9LD57	0	0	0	0	0.399	0.077	0	0.497	0.697
TUFA	CLPP3	3702.P17745	3702.Q9SXJ6	0.044	0	0	0	0.372	0	0	0.543	0.702
TUFA	NRPB2	3702.P17745	3702.P38420	0.110	0	0	0	0.585	0	0	0.283	0.712
TUFA	GAPC1	3702.P17745	3702.P25858	0	0	0	0	0.274	0	0	0.622	0.714
TUFA	psbB	3702.P17745	3702.P56777	0	0	0	0	0.325	0	0	0.604	0.721
TUFA	HSP70-4	3702.P17745	3702.Q9LHA8	0	0	0	0	0.058	0	0	0.731	0.736
TUFA	SAHH2	3702.P17745	3702.Q9LK36	0	0	0	0	0.535	0	0	0.464	0.740
TUFA	FTSH1	3702.P17745	3702.Q39102	0	0	0	0	0.275	0	0	0.660	0.743
TUFA	GAPC2	3702.P17745	3702.Q9FX54	0	0	0	0	0.348	0	0	0.623	0.743
TUFA	rpoC1	3702.P17745	3702.P56763	0.110	0.154	0	0	0.588	0	0	0.283	0.748
TUFA	ATPC1	3702.P17745	3702.Q01908	0	0	0	0	0.712	0	0	0.199	0.759
TUFA	atpB	3702.P17745	3702.P19366	0.042	0	0	0	0.537	0	0	0.502	0.760
TUFA	clpP1	3702.P17745	3702.P56772	0.044	0	0	0	0.348	0	0	0.647	0.761
TUFA	rpoC2	3702.P17745	3702.P56764	0.110	0.002	0	0	0.588	0	0	0.453	0.782
TUFA	ndhH	3702.P17745	3702.P56753	0	0	0	0	0.743	0	0	0.309	0.815
TUFA	NAD7	3702.P17745	3702.P93306	0	0	0	0	0.743	0	0	0.334	0.821
TUFA	ATPD	3702.P17745	3702.Q9SSS9	0.042	0	0	0	0.746	0	0	0.340	0.825
TUFA	atpF	3702.P17745	3702.P56759	0.047	0	0	0	0.720	0	0	0.473	0.847
TUFA	ATPA	3702.P17745	3702.P92549	0	0	0	0	0.675	0.050	0	0.628	0.875
TUFA	PDE338	3702.P17745	3702.Q9M9H4	0	0	0	0	0.691	0.526	0	0.306	0.889
TUFA	atpA	3702.P17745	3702.P56757	0	0	0	0	0.675	0.050	0	0.680	0.892
TUFA	rps11	3702.P17745	3702.P56802	0.108	0	0	0	0.571	0.614	0.098	0.318	0.892
TUFA	rpoB	3702.P17745	3702.P50546	0.110	0.155	0	0	0.593	0	0	0.695	0.894
TUFA	rps15	3702.P17745	3702.P56805	0.111	0	0	0	0.561	0.667	0.095	0.243	0.894
TUFA	rps8	3702.P17745	3702.P56801	0.110	0	0	0	0.598	0.642	0	0.286	0.896
TUFA	RPL16	3702.P17745	3702.Q95747	0.108	0	0	0	0.591	0.614	0.095	0.347	0.901
TUFA	TUFA-2	3702.P17745	3702.Q9ZT91	0	0	0.060	0.960	0	0	0.900	0.062	0.904
TUFA	rpl16	3702.P17745	3702.P56793	0.108	0	0	0	0.591	0.614	0.095	0.438	0.915
TUFA	rpl14	3702.P17745	3702.P56792	0.111	0	0	0	0.602	0.667	0	0.387	0.918
TUFA	RPS1	3702.P17745	3702.Q93VC7	0	0	0	0	0.747	0.526	0	0.387	0.920
TUFA	rps5	3702.P17745	3702.P93014	0.111	0	0	0	0.696	0.667	0.087	0.245	0.926
TUFA	RPL2	3702.P17745	3702.P93311	0.110	0	0	0	0.606	0.642	0.089	0.466	0.927
TUFA	RPL8A	3702.P17745	3702.P46286	0.110	0	0	0	0.618	0.642	0.084	0.459	0.928
TUFA	rpl22	3702.P17745	3702.P56795	0.115	0	0	0	0.677	0.737	0.098	0.289	0.942
TUFA	RPS12	3702.P17745	3702.P92532	0.113	0	0	0	0.661	0.695	0.095	0.424	0.943
TUFA	rps12-A	3702.P17745	3702.P62126	0.113	0	0	0	0.661	0.695	0.095	0.423	0.943
TUFA	RPL11	3702.P17745	3702.Q9MAP3	0.113	0	0	0	0.719	0.695	0.098	0.352	0.947
TUFA	rpl2-A	3702.P17745	3702.P56791	0.110	0	0	0	0.606	0.642	0.089	0.649	0.952
TUFA	RPS7	3702.P17745	3702.P92557	0.115	0	0	0	0.677	0.737	0.089	0.420	0.953
TUFA	rps7-A	3702.P17745	3702.P61841	0.115	0	0	0	0.677	0.737	0.089	0.426	0.953
TUFA	rpoA	3702.P17745	3702.P56762	0.108	0	0	0	0.571	0.614	0.098	0.712	0.954
TUFA	rps2	3702.P17745	3702.P56797	0	0	0	0	0.720	0.789	0.108	0.401	0.964
TUFA	rps16	3702.P17745	3702.P56806	0.059	0	0	0	0.744	0.833	0.098	0.312	0.970
TUFA	rps14	3702.P17745	3702.P56804	0.122	0	0	0	0.732	0.833	0.108	0.389	0.974
TUFA	rps14-2	3702.P17745	3702.Q9SMX4	0.122	0	0	0	0.732	0.833	0.108	0.389	0.974
TUFA	rpl20	3702.P17745	3702.P56794	0	0	0	0	0.788	0.884	0.108	0.469	0.986
TUFA	rpl36	3702.P17745	3702.P62117	0.128	0	0	0	0.830	0.884	0.108	0.470	0.990
TUFA-2	atp6	3702.Q9ZT91	3702.A0A178U7J2	0.057	0	0	0	0.268	0	0	0.370	0.527
TUFA-2	nad1	3702.Q9ZT91	3702.A0A2P2CLC3	0	0	0	0	0.213	0	0	0.280	0.409
TUFA-2	rps7	3702.Q9ZT91	3702.A0A2P2CLF5	0.115	0	0	0	0.677	0.737	0.089	0.486	0.958
TUFA-2	atp1	3702.Q9ZT91	3702.A0A2P2CLF9	0	0	0	0	0.675	0.050	0	0.555	0.850
TUFA-2	cob	3702.Q9ZT91	3702.A0A2P2CLG2	0	0	0	0	0.321	0	0	0.326	0.523
TUFA-2	rpl2	3702.Q9ZT91	3702.A0A2P2CLG6	0.110	0	0	0	0.606	0.642	0.089	0.467	0.928
TUFA-2	rps12	3702.Q9ZT91	3702.A0A2P2CLH1	0.113	0	0	0	0.661	0.695	0.095	0.484	0.949
TUFA-2	nad7	3702.Q9ZT91	3702.A0A2P2CLH2	0	0	0	0	0.743	0	0	0.361	0.828
TUFA-2	cox3	3702.Q9ZT91	3702.A0A2P2CLH8	0.128	0	0	0	0.379	0	0	0.117	0.480
TUFA-2	LPD1	3702.Q9ZT91	3702.A8MS68	0.045	0	0	0	0.294	0	0	0.242	0.444
TUFA-2	T10O22.24	3702.Q9ZT91	3702.F4IAP5	0.046	0	0	0	0.677	0	0	0.507	0.834
TUFA-2	T18C6.2	3702.Q9ZT91	3702.F4IMB5	0	0	0	0	0.675	0.050	0	0.289	0.761
TUFA-2	TKL-2	3702.Q9ZT91	3702.F4IW47	0.045	0	0	0	0.296	0	0	0.330	0.511
TUFA-2	F4IWV2_ARATH	3702.Q9ZT91	3702.F4IWV2	0	0	0	0	0.302	0	0	0.309	0.497
TUFA-2	LPD2	3702.Q9ZT91	3702.F4JLP5	0.045	0	0	0	0.294	0	0	0.242	0.444
